Province,Prov_ID,District,Distr_ID,Sector,Sector_ID,Cell,Cell_ID,Name,Village_ID,season,maize_yield_kgha_mean
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Kirengeri,260202,Nyamirambo,26020207,2021_Season_A,1575.2053505548472
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Kirengeri,260202,Rusororo,26020208,2021_Season_A,1593.6229229255816
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Mujyejuru,26020304,2021_Season_A,1564.0084655966573
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Mutobo,26020305,2021_Season_A,1610.5740739409262
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Nyabisindu,26020306,2021_Season_A,1614.0466473044876
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Nyagisozi,26020307,2021_Season_A,1610.0575224434308
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Akabere,26020301,2021_Season_A,1492.6428424785167
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Kavumu,26020302,2021_Season_A,1540.996072004989
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mahembe,260203,Muhororo,26020303,2021_Season_A,1493.352886463125
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Bisika,26020401,2021_Season_A,1521.7835427762925
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Gatwa,26020402,2021_Season_A,1813.4821935807277
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Gitega,26020403,2021_Season_A,1671.0388025436705
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Kanyarira,26020404,2021_Season_A,1603.4182735318677
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Karenge,26020405,2021_Season_A,1783.4387414484352
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Kibande,26020406,2021_Season_A,1701.048648446723
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Mpanda,26020407,2021_Season_A,1809.632850176275
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Nyaburondwe,26020408,2021_Season_A,1741.6015887446902
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Mpanda,260204,Nyagahinga,26020409,2021_Season_A,1742.1069529035
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Bukomero,26020501,2021_Season_A,1703.0591794002862
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Karama,26020502,2021_Season_A,1728.9922691682125
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Karenge,26020503,2021_Season_A,1809.5159054777132
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Kigarama,26020504,2021_Season_A,1676.3749703807878
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Mbuye,26020505,2021_Season_A,1547.6575064836557
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Nyamiseke,26020506,2021_Season_A,1672.4191488505246
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Nyarunyinya,26020507,2021_Season_A,1639.3395650357352
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Remera,26020508,2021_Season_A,1644.0002032023244
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Rukuro,26020509,2021_Season_A,1654.2169499396307
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Muhororo,260205,Rutembo,26020510,2021_Season_A,1556.2117831272217
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Bugarura,26020601,2021_Season_A,1413.3759741444444
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Gihinga,26020602,2021_Season_A,1573.4895937111926
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Kageyo,26020603,2021_Season_A,1486.977518017815
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Kamurenzi,26020604,2021_Season_A,1450.8404796736068
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Kavumu,26020605,2021_Season_A,1611.8624910776878
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Mucubi,26020606,2021_Season_A,1364.4357681309073
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Ngando,26020607,2021_Season_A,1575.9224015531763
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Ntenyo,26020608,2021_Season_A,1597.2492314373103
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Nyabisindu,26020609,2021_Season_A,1493.6422529241738
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Ntenyo,260206,Rukiriza,26020610,2021_Season_A,1551.3218883141437
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Gasasa,26020701,2021_Season_A,1707.2432346729322
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Gatobotobo,26020702,2021_Season_A,1684.4881590572397
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Kizibaziba,26020703,2021_Season_A,1646.5033761391965
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Muhororo,26020704,2021_Season_A,1605.7754701751087
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Ndago,26020705,2021_Season_A,1693.4794698619648
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Nyarubumbiro,26020706,2021_Season_A,1595.1637393158505
South/Amajyepfo,2,Ruhango,26,Byimana,2602,Nyakabuye,260207,Nyarutovu,26020707,2021_Season_A,1583.0778751833273
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Bihembe,26030101,2021_Season_A,1491.4873307744526
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Bwama,26030102,2021_Season_A,1491.0887612573113
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Kanyinya,26030103,2021_Season_A,1433.6245340257283
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Kirwa,26030104,2021_Season_A,1548.147437317469
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Misambagiro,26030105,2021_Season_A,1352.6464559505425
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Nyagatovu,26030106,2021_Season_A,1497.6867344398552
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Bihembe,260301,Rusisiro,26030107,2021_Season_A,1451.6739211540855
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Bugaramantare,26030201,2021_Season_A,1460.7690424859652
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Karambi,26030202,2021_Season_A,1550.498436889698
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Karurara,26030203,2021_Season_A,1560.7967160681656
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Kashyamba,26030204,2021_Season_A,1534.8883497892373
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Mbuye,26030205,2021_Season_A,1512.3980480869934
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Muhoza,26030206,2021_Season_A,1523.3865295273965
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Karambi,260302,Rambyanyana,26030207,2021_Season_A,1624.1265935002496
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Byimana,26030301,2021_Season_A,1563.25106716952
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Kagitare,26030302,2021_Season_A,1480.9676135501782
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Kavumu,26030303,2021_Season_A,1486.1698875634252
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Munanira,26030304,2021_Season_A,1565.3778061482806
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Muremera,26030305,2021_Season_A,1529.9971426139218
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Musekera,26030306,2021_Season_A,1401.0584293082024
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Nyabyunyu,26030307,2021_Season_A,1531.5939107297881
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Remera,26030308,2021_Season_A,1478.750652453244
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Munanira,260303,Ruyogoro,26030309,2021_Season_A,1573.0338331089422
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Birambo,26030401,2021_Season_A,1410.101998460721
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Kabacuzi,26030402,2021_Season_A,1507.885576275605
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Kamuhirwa,26030403,2021_Season_A,1409.2131988360295
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Muhororo,26030404,2021_Season_A,1501.2244181781332
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Nyarusange,26030405,2021_Season_A,1442.5516988828747
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Ruhare,26030406,2021_Season_A,1439.6483180707164
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Remera,260304,Rwankuba,26030407,2021_Season_A,1486.3667757598203
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Bugaramantare,26030501,2021_Season_A,1482.303295575348
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Mayebe,26030502,2021_Season_A,1574.8094415089265
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Nyabivumu,26030503,2021_Season_A,1446.0509181047166
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Remera,26030504,2021_Season_A,1648.461718783678
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Rwesero,26030505,2021_Season_A,1489.9195970545863
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwesero,260305,Serugeme,26030506,2021_Season_A,1477.976243724794
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Cyunyu,26030601,2021_Season_A,1602.73093920334
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Gasharu,26030602,2021_Season_A,1425.4935080934529
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Gitwa,26030603,2021_Season_A,1535.1332009147618
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Kabakamba,26030604,2021_Season_A,1540.5197155405974
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Kanyinya,26030605,2021_Season_A,1588.7187194463484
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Kavumu,26030606,2021_Season_A,1564.3144941051744
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Kiyanja,26030607,2021_Season_A,1593.5801437170112
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Nyabitare,26030608,2021_Season_A,1425.3430073366806
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Nyagisenyi,26030609,2021_Season_A,1389.948693471012
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Nyarushishi,26030610,2021_Season_A,1511.0662610787513
South/Amajyepfo,2,Ruhango,26,Kabagali,2603,Rwoga,260306,Rusebeya,26030611,2021_Season_A,1493.3241852906729
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Burima,26040101,2021_Season_A,1300.6007809652003
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Mirambi,26040102,2021_Season_A,1179.0048259042292
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Nyagahama,26040103,2021_Season_A,1167.4249628830862
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Nyamiyaga,26040104,2021_Season_A,1171.162104974309
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Nyarugenge,26040105,2021_Season_A,1317.073797760644
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Burima,260401,Nyaruteja,26040106,2021_Season_A,1332.9197463860205
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Gisari,26040201,2021_Season_A,1249.5581757030668
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kabeza,26040202,2021_Season_A,1270.0082305119568
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kaduha,26040203,2021_Season_A,1242.1143409259623
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kakirenzi,26040204,2021_Season_A,1289.9621956551487
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kamuraza,26040205,2021_Season_A,1206.7467824950297
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kanaba,26040206,2021_Season_A,1252.0248956906678
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Kibanda,26040207,2021_Season_A,1261.9004578065371
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Matara,26040208,2021_Season_A,1208.024778755168
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Nyabusunzu,26040209,2021_Season_A,1194.400275946824
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Nyiranduga,26040210,2021_Season_A,1385.2979964718354
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Gisali,260402,Remera,26040211,2021_Season_A,1238.2182452910479
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Gasiza,26040301,2021_Season_A,1400.7624000520557
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Impara,26040302,2021_Season_A,1316.899346544868
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Kabuga,26040303,2021_Season_A,1427.1439461861207
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Kacyiru,26040304,2021_Season_A,1094.727304618993
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Kamabuye,26040305,2021_Season_A,1320.3316777644402
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Karama,26040306,2021_Season_A,1304.345230106544
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Kareshya,26040307,2021_Season_A,1216.4624229650462
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Karuhuga,26040308,2021_Season_A,1186.6176014857265
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Marche -commun,26040309,2021_Season_A,1386.1001040517451
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Mpemba,26040310,2021_Season_A,1328.6096597272683
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Nyabinyenga,26040311,2021_Season_A,1246.9431271446635
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Nyabisindu,26040312,2021_Season_A,1284.490563199347
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Nyiraruhinga,26040313,2021_Season_A,1184.3506537696649
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Rebero,26040314,2021_Season_A,1368.325752267178
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Kinazi,260403,Ruhuha,26040315,2021_Season_A,1220.9133348860082
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Buhanika,26040401,2021_Season_A,1290.225321077968
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Gafumba,26040402,2021_Season_A,1272.975179107382
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Gako,26040403,2021_Season_A,1339.865370530146
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Gashike,26040404,2021_Season_A,1306.8556846509125
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Kagazi,26040405,2021_Season_A,1488.2728198811244
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Kigarama,26040406,2021_Season_A,1308.817996233132
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Rubona,26040407,2021_Season_A,1311.0909953373223
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rubona,260404,Susa,26040408,2021_Season_A,1252.57743254667
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Bugiranteko,26040501,2021_Season_A,1272.0869967640035
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Gatonde,26040502,2021_Season_A,1430.016184163106
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Gitwa,26040503,2021_Season_A,1377.9311449199338
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Kanka,26040504,2021_Season_A,1251.259159587143
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Mukoma,26040505,2021_Season_A,1366.8138065304092
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Nyarugunga,26040506,2021_Season_A,1336.7397722829214
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Nyarunazi,26040507,2021_Season_A,1365.063093295846
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Nyirarubayi,26040508,2021_Season_A,1297.7706060520336
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Runzenze,26040509,2021_Season_A,1402.2305859014987
South/Amajyepfo,2,Ruhango,26,Kinazi,2604,Rutabo,260405,Rutabo,26040510,2021_Season_A,1396.9350125717576
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Bugarura,26050101,2021_Season_A,1502.639503243125
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Gahororo,26050102,2021_Season_A,1544.553255442136
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Gihororo,26050103,2021_Season_A,1483.0484334210064
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Kabadende,26050104,2021_Season_A,1479.6044969704235
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Nyabivumu,26050105,2021_Season_A,1544.4266906305872
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Bweramvura,260501,Nyagisenyi,26050106,2021_Season_A,1513.4208598571424
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Kabasanzu,26050201,2021_Season_A,1476.6926645253438
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Muremure,26050202,2021_Season_A,1508.6478614721873
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Nyagatovu,26050203,2021_Season_A,1507.2333704038301
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Nyamagana,26050204,2021_Season_A,1460.4954021646058
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Nyarugunga,26050205,2021_Season_A,1515.1297918406046
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Nyarusange,26050206,2021_Season_A,1482.95847718707
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Remera,26050207,2021_Season_A,1637.6572911979881
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Rubona,26050208,2021_Season_A,1466.4306398333206
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Gitinda,260502,Rugarama,26050209,2021_Season_A,1497.7888260277143
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Gasharu,26050301,2021_Season_A,1522.9784917658944
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Kabareshya,26050302,2021_Season_A,1564.6891291735305
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Muyange,26050303,2021_Season_A,1551.0383593744864
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Nyarubuye,26050304,2021_Season_A,1572.9375548796097
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Rukeri,26050305,2021_Season_A,1554.0439368132327
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Sunzu,26050306,2021_Season_A,1514.3743886556279
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Kirwa,260503,Wimana,26050307,2021_Season_A,1581.1385848681296
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Gasiza,26050401,2021_Season_A,1560.769044550431
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Muyunzwe,26050402,2021_Season_A,1676.6513911637137
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Nyamirambo,26050403,2021_Season_A,1538.7349972303318
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Nyarubumbiro,26050404,2021_Season_A,1674.5005340397963
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Nyarutovu,26050405,2021_Season_A,1613.7627255889554
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Muyunzwe,260504,Ruhuha,26050406,2021_Season_A,1658.756909555235
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Buhanda,26050501,2021_Season_A,1534.3998639875738
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Bweramana,26050502,2021_Season_A,1486.8123973095092
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Gashirabwoba,26050503,2021_Season_A,1618.257434386289
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Kibirizi,26050504,2021_Season_A,1603.4288427636411
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Rusizi,26050505,2021_Season_A,1556.5518957258469
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Nyakogo,260505,Shamba,26050506,2021_Season_A,1622.0720584743365
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Dusenyi,26050601,2021_Season_A,1639.4688345148618
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Kabacuzi,26050602,2021_Season_A,1701.808648849689
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Kabirizi,26050603,2021_Season_A,1616.7472065583972
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Kabuga,26050604,2021_Season_A,1533.5583495677315
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Munini,26050605,2021_Season_A,1551.2013220246376
South/Amajyepfo,2,Ruhango,26,Kinihira,2605,Rukina,260506,Murinzi,26050606,2021_Season_A,1559.5013167486986
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Cyanza,260601,Kabungo,26060101,2021_Season_A,1387.1235851449464
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Cyanza,260601,Murambi,26060102,2021_Season_A,1487.2784321365027
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Cyanza,260601,Nyamikoni,26060103,2021_Season_A,1493.8488160334307
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Cyanza,260601,Rwamiko,26060104,2021_Season_A,1506.81938703589
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Cyanza,260601,Wimana,26060105,2021_Season_A,1437.8900751923213
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Bienvenue,26060201,2021_Season_A,1408.6680743573202
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Gisanga,26060202,2021_Season_A,1359.4635112373135
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Gishari,26060203,2021_Season_A,1376.85764427884
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Karama,26060204,2021_Season_A,1589.9030158219962
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Kavumu,26060205,2021_Season_A,1474.4426540718832
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Nyarugenge,26060206,2021_Season_A,1534.9247467066186
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Sabudari,26060207,2021_Season_A,1577.6529794430944
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Gisanga,260602,Sahara,26060208,2021_Season_A,1540.4209783705667
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Kabuga,26060301,2021_Season_A,1425.8056420646988
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Kinyinya,26060302,2021_Season_A,1473.8174558204594
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Kirwa,26060303,2021_Season_A,1412.2675088021356
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Mpungwe,26060304,2021_Season_A,1423.774210405755
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Musenyi,26060305,2021_Season_A,1492.698011721189
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Nyabisindu,26060306,2021_Season_A,1293.715939846685
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Nyakabanda,26060307,2021_Season_A,1449.9981612454096
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Nyamutarama,26060308,2021_Season_A,1448.6392488835602
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Rugarama,26060309,2021_Season_A,1469.0935348769829
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kabuga,260603,Rwinkuba,26060310,2021_Season_A,1412.819311881368
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Bereshi,26060401,2021_Season_A,1263.1357277930333
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Biraro,26060402,2021_Season_A,1347.1535834828253
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Bunyeshywa,26060403,2021_Season_A,1336.8390207659354
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Kangoma,26060404,2021_Season_A,1456.2837965081694
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Kivumu,26060405,2021_Season_A,1440.2413502174093
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Kizibere,26060406,2021_Season_A,1423.4770344572066
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Mayunzwe,26060407,2021_Season_A,1360.760744004605
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Nyamiyaga,26060408,2021_Season_A,1307.3871850484566
South/Amajyepfo,2,Ruhango,26,Mbuye,2606,Kizibere,260604,Rebero,26060409,2021_Season_A,1455.7463347973307
