Province,Prov_ID,District,Distr_ID,Sector,Sector_ID,Cell,Cell_ID,Name,Village_ID,season,maize_area_ha_sum
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rugano,251303,Kibandirwa,25130304,2020_Season_B,1.8207288392369887
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rugano,251303,Rugano,25130305,2020_Season_B,0.4168426666259767
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rugano,251303,Rukungu,25130306,2020_Season_B,1.2883098368745676
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Bigugu,25130401,2020_Season_B,0.016501740973977483
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Bitaba,25130402,2020_Season_B,0.2282592407226563
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Gacundura,25130403,2020_Season_B,0.059545689392089846
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Gakereko,25130404,2020_Season_B,2.8903696010604585
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Ndogondwe,25130405,2020_Season_B,0.009924330139160156
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Ruganza,25130406,2020_Season_B,0.15879086074829102
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Runege,251304,Rukaranka,25130407,2020_Season_B,0.12243955846449908
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rusekera,251305,Karambo,25130501,2020_Season_B,0.7133228863944258
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rusekera,251305,Ngoma,25130502,2020_Season_B,1.2570379101682183
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rusekera,251305,Rebero,25130503,2020_Season_B,1.4223300842614257
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rusekera,251305,Shaki,25130504,2020_Season_B,0.9393759011062917
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Rusekera,251305,Uwimituza,25130505,2020_Season_B,1.1351850921690696
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Masinde,25130601,2020_Season_B,0.16163365561391793
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Mugano,25130602,2020_Season_B,0.1989211300030877
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Nkomero,25130603,2020_Season_B,0.36561385828953163
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Nyaruhura,25130604,2020_Season_B,0.9584374791313617
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Rubumburi,25130605,2020_Season_B,0.08566084772446576
South/Amajyepfo,2,Nyamagabe,25,Musebeya,2513,Sekera,251306,Rugazi,25130606,2020_Season_B,0.4511186260986329
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Gorwe,25140101,2020_Season_B,1.4399410922630151
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Kagorwe,25140102,2020_Season_B,0.24836443906896255
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Kizanganya,25140103,2020_Season_B,2.1242381068061373
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Mugunda,25140104,2020_Season_B,0.19438013789756625
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Murambi,25140105,2020_Season_B,0.9856098516097724
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Ngoma,25140106,2020_Season_B,0.2946858712828393
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Nyakibande,25140107,2020_Season_B,0.20843376312255862
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Remera,25140108,2020_Season_B,0.8830765848197192
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Rusoyo,25140109,2020_Season_B,0.5829782526592179
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Buteteri,251401,Rwamiko,25140110,2020_Season_B,0.4367188140869139
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Cyobe,25140201,2020_Season_B,0.2671225782297172
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Gaseke,25140202,2020_Season_B,0.25805186996459967
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Gitikirema,25140203,2020_Season_B,0.82083246681363
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Nyagisumo,25140204,2020_Season_B,0.17865101470947267
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Nyakabingo,25140205,2020_Season_B,0.3514699073342715
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Nyakirambi,25140206,2020_Season_B,0.2907504805620979
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Nyarushike,25140207,2020_Season_B,1.5890422136733118
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Cyobe,251402,Rutoyi,25140208,2020_Season_B,0.26797754058837897
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Bweramana,25140301,2020_Season_B,0.8504861023577522
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Gashwati,25140302,2020_Season_B,0.030397874384861367
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Muhembe,25140303,2020_Season_B,0.039699995422363285
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Muko,25140304,2020_Season_B,0.2484395597360649
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Mushubi,25140305,2020_Season_B,0.03969978790283203
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Rucunda,25140306,2020_Season_B,0.3882048173792222
South/Amajyepfo,2,Nyamagabe,25,Mushubi,2514,Gashwati,251403,Ruhinga,25140307,2020_Season_B,0.7623306515383255
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Bitandara,251501,Bitandara,25150101,2020_Season_B,0.8722491669149963
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Bitandara,251501,Buhanzi,25150102,2020_Season_B,0.5384448430050122
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Bitandara,251501,Munanira,25150103,2020_Season_B,0.14031520347445617
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Bitandara,251501,Muyange,25150104,2020_Season_B,0.16872813034057615
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Bitandara,251501,Rugeyo,25150105,2020_Season_B,0.8365136878967286
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Gatorove,25150201,2020_Season_B,0.12323102779014439
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Gihunga,25150202,2020_Season_B,2.2239732873116296
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Kimbogo,25150203,2020_Season_B,0.2890813359638289
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Musaraba,25150204,2020_Season_B,0.14611815761491362
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Rusoyo,25150205,2020_Season_B,1.9149004093125293
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Rutare,25150206,2020_Season_B,0.7523402862848017
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Musaraba,251502,Rwimpiri,25150207,2020_Season_B,0.21707422034768498
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Cyurwufe,25150301,2020_Season_B,0.6608866507795746
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Gihwahwa,25150302,2020_Season_B,0.37963635340671914
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Kavumu,25150303,2020_Season_B,0.12065655384437711
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Kivumu,25150304,2020_Season_B,0.17864842376708986
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Mutengeri,25150305,2020_Season_B,0.4189106448483934
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Mutengeri,251503,Tubuye,25150306,2020_Season_B,1.1535594440355486
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nkomane,251504,Banda,25150401,2020_Season_B,1.144386871658026
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nkomane,251504,Kagano,25150402,2020_Season_B,5.077719215593532
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nkomane,251504,Mugari,25150403,2020_Season_B,1.337328923878389
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nkomane,251504,Mutarama,25150404,2020_Season_B,3.4064734281831672
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nkomane,251504,Ruhinga,25150405,2020_Season_B,0.54436376574348
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Nyarwungo,25150505,2020_Season_B,0.9847013748976761
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Rangi,25150506,2020_Season_B,1.2745718244066422
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Rutoyi,25150507,2020_Season_B,1.36240315947888
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Bisharara,25150501,2020_Season_B,0.2503123061655082
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Bucyero,25150502,2020_Season_B,1.1498497475897094
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Marambo,25150503,2020_Season_B,1.1374366540527348
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Nyarwungo,251505,Nyaruhombo,25150504,2020_Season_B,0.502490947783227
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Twiya,251506,Gakomeye,25150601,2020_Season_B,1.341042177438175
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Twiya,251506,Gishenge,25150602,2020_Season_B,0.29728200616275563
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Twiya,251506,Karukoma,25150603,2020_Season_B,1.2869064121470732
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Twiya,251506,Kibuga,25150604,2020_Season_B,0.2887976867466347
South/Amajyepfo,2,Nyamagabe,25,Nkomane,2515,Twiya,251506,Twiya,25150605,2020_Season_B,2.3356149366760266
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Gisanze,25160101,2020_Season_B,0.7355986875945448
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Gitovu,25160102,2020_Season_B,0.8521874078339219
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Kanserege,25160103,2020_Season_B,0.4617421465974695
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Kirwa,25160104,2020_Season_B,0.5251354585355872
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Nyabwoma,25160105,2020_Season_B,0.41430509834139967
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Rwufe,25160106,2020_Season_B,0.390877151522169
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Buhoro,251601,Ryarubondo,25160107,2020_Season_B,2.2106955306378535
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Kagarama,25160201,2020_Season_B,1.4001425426288694
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Kiminazi,25160202,2020_Season_B,1.2445694483289533
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Kivuruga,25160203,2020_Season_B,2.223218614190794
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Murangara,25160204,2020_Season_B,0.847532708824008
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Muse,25160205,2020_Season_B,1.333835012931076
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Mwufe,25160206,2020_Season_B,0.8755130516381363
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gasarenda,251602,Uwinkomo,25160207,2020_Season_B,0.8265585518032899
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gatovu,251603,Gasenge,25160301,2020_Season_B,0.11908310470581054
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gatovu,251603,Kigusa,25160302,2020_Season_B,1.6098323694386187
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gatovu,251603,Kimina,25160303,2020_Season_B,1.170565631534351
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gatovu,251603,Muhati,25160304,2020_Season_B,1.7617517975601493
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Gatovu,251603,Ruziba,25160305,2020_Season_B,0.3241351137677361
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Kaganza,251604,Akanyirandori,25160401,2020_Season_B,1.6254394173895141
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Kaganza,251604,Bivumu,25160402,2020_Season_B,1.8061217834472665
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Kaganza,251604,Buremera,25160403,2020_Season_B,4.132835347747806
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Kaganza,251604,Cyimicanga,25160404,2020_Season_B,1.606492481411204
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Kaganza,251604,Ruganza,25160405,2020_Season_B,1.9013019181943414
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Biraro,25160501,2020_Season_B,0.8278915195150933
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Bireka,25160502,2020_Season_B,1.1114452537536623
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Gahembe,25160503,2020_Season_B,1.1465060103861495
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Kibwije,25160504,2020_Season_B,0.6470927216234393
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Mubezi,25160505,2020_Season_B,0.4317368475072524
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Muhumo,25160506,2020_Season_B,0.6351077484130863
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Rugeti,25160507,2020_Season_B,0.38701628189086934
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Rukereko,25160508,2020_Season_B,0.5358663444519044
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Uwumugeti,25160509,2020_Season_B,0.7179941021908032
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nkumbure,251605,Vumwe,25160510,2020_Season_B,0.3170489438674029
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Gakoma,25160601,2020_Season_B,0.8318179881914926
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Maryohe,25160602,2020_Season_B,0.4204957209568399
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Ngororero,25160603,2020_Season_B,0.8554751540270039
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Nkomero,25160604,2020_Season_B,1.0783130806986492
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Nyarugeti,25160605,2020_Season_B,2.25028852298213
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Rukoko,25160606,2020_Season_B,0.6899919194270113
South/Amajyepfo,2,Nyamagabe,25,Tare,2516,Nyamigina,251606,Uwinyana,25160607,2020_Season_B,1.7506768672120347
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Bigumira,251701,Bigumira,25170101,2020_Season_B,0.42672789230346686
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Bigumira,251701,Cyumuganza,25170102,2020_Season_B,0.5061147155761719
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Bigumira,251701,Gakoko,25170103,2020_Season_B,0.6522514341466565
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Bigumira,251701,Magumira,25170104,2020_Season_B,0.6418281461678299
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Bunyunyu,25170201,2020_Season_B,0.8953938498852296
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Gahira,25170202,2020_Season_B,1.8177797775298472
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Gititi,25170203,2020_Season_B,0.648183657355215
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Kibugazi,25170204,2020_Season_B,0.32620891162049537
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Kunyu,25170205,2020_Season_B,1.3822600096309887
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Rugeyo,25170206,2020_Season_B,0.5930695372936772
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Gahira,251702,Uwinkingi,25170207,2020_Season_B,0.35683621724147435
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Bishya,25170301,2020_Season_B,1.0023324119567867
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Cyumuganza,25170302,2020_Season_B,1.275077387138815
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Kabuga,25170303,2020_Season_B,0.9502232349979176
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Kabusekuru,25170304,2020_Season_B,0.3274950355529785
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Kagano,25170305,2020_Season_B,1.7154590770856062
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Sabake,25170306,2020_Season_B,1.1809576736450185
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Kibyagira,251703,Sekera,25170307,2020_Season_B,1.525342729662727
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Mudasomwa,251704,Gicaca,25170401,2020_Season_B,1.4680351701265228
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Mudasomwa,251704,Karambo,25170402,2020_Season_B,1.3503110993418979
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Mudasomwa,251704,Nsinduka,25170403,2020_Season_B,0.8005305527840411
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Mudasomwa,251704,Rushubi,25170404,2020_Season_B,2.1262874453047202
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Mudasomwa,251704,Uwanjyogoro,25170405,2020_Season_B,1.6654961538606532
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Bitaba,25170501,2020_Season_B,1.2601855500972972
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Gahango,25170502,2020_Season_B,0.1577335980134852
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Kanyampongo,25170503,2020_Season_B,0.7676114203808353
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Kimina,25170504,2020_Season_B,0.725073922403373
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Munyege,25170505,2020_Season_B,1.9673933299554542
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Munyege,251705,Nyarurambi,25170506,2020_Season_B,1.2216638393177703
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Mabende,25170601,2020_Season_B,0.922908628082276
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Munini,25170602,2020_Season_B,0.33741360397338876
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Mwishogwe,25170603,2020_Season_B,0.07997536683924057
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Nyamugari,25170604,2020_Season_B,0.29047685388004085
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Rugeti,25170605,2020_Season_B,0.24747735838946175
South/Amajyepfo,2,Nyamagabe,25,Uwinkingi,2517,Rugogwe,251706,Subukiniro,25170606,2020_Season_B,0.54628070981194
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Bugufi,26010101,2020_Season_B,0.827173314962948
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Gakongoro,26010102,2020_Season_B,0.11910894393920898
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Gikarabiro,26010103,2020_Season_B,0.16873666610717772
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Kabere,26010104,2020_Season_B,0.3744055769617417
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Kamatungo,26010105,2020_Season_B,0.27203931395287606
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Kavumu,26010106,2020_Season_B,0.7010553887640261
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Mpunu,26010107,2020_Season_B,0.09925741119384765
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Munini,26010108,2020_Season_B,0.3396139928152047
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Nyakidahe,26010109,2020_Season_B,0.4042651170648313
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Nyarubuye,26010110,2020_Season_B,0.31901907180187744
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Buhanda,260101,Rutarabana,26010111,2020_Season_B,0.6504909775558173
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Gitisi,260102,Kabugusu,26010201,2020_Season_B,1.2072433632495359
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Gitisi,260102,Nyamaraba,26010202,2020_Season_B,2.3107490319973785
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Gitisi,260102,Nyarugenge,26010203,2020_Season_B,2.9793677833557175
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Gitisi,260102,Nyarunyinya,26010204,2020_Season_B,4.089372976056266
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Gitisi,260102,Ruvugizo,26010205,2020_Season_B,3.813993047533228
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Duwane,26010301,2020_Season_B,2.0608537402194154
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Gasharu,26010302,2020_Season_B,0.5883406856611664
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Gisagara,26010303,2020_Season_B,0.6303370473136152
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Kamirishyo,26010304,2020_Season_B,0.6698158064509372
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Karambo,26010305,2020_Season_B,3.1993347188882333
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Karima,26010306,2020_Season_B,4.168284921680524
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Karutsindo,26010307,2020_Season_B,1.0006314841476143
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Kigarama,26010308,2020_Season_B,1.3515211597996126
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Kivomo,26010309,2020_Season_B,0.7354480785564347
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Rusororo,26010310,2020_Season_B,1.5462821254475902
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Rwavuningoma,26010311,2020_Season_B,2.971201784539316
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Murama,260103,Rwingwe,26010312,2020_Season_B,2.4667452625798276
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Ntosho,26010409,2020_Season_B,0.7716326230666212
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Nyagasozi,26010410,2020_Season_B,0.3316344156003467
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Nyakabanda,26010411,2020_Season_B,0.1265425066420611
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Nyamuko,26010412,2020_Season_B,1.6799002623823591
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Rugogwe,26010413,2020_Season_B,0.1327313783234241
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Birambo,26010401,2020_Season_B,0.4342046863092161
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Bugari,26010402,2020_Season_B,2.423307832438151
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Gasharu,26010403,2020_Season_B,0.8566462672633749
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Kabega,26010404,2020_Season_B,1.2051816087191716
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Kirambo,26010405,2020_Season_B,0.5220160112388462
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Masambu,26010406,2020_Season_B,1.0933097766532152
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Mataba,26010407,2020_Season_B,2.117911079472564
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rubona,260104,Munyinya,26010408,2020_Season_B,7.286169531755623
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Karambi,26010501,2020_Season_B,0.9462680328578573
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Kumunyinya,26010502,2020_Season_B,1.783399733144722
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Mubuga,26010503,2020_Season_B,2.65658733881632
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Mukingi,26010504,2020_Season_B,1.2185596901987112
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Nyagakombe,26010505,2020_Season_B,0.9239731875281245
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Nyagitongwe,26010506,2020_Season_B,0.9628180053710942
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Nyarubuye,26010507,2020_Season_B,4.163994894857971
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Nyarutovu,26010508,2020_Season_B,1.5475417118476407
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Rugarama,26010509,2020_Season_B,2.063720222105137
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Rugogwe,26010510,2020_Season_B,1.1728116351108928
South/Amajyepfo,2,Ruhango,26,Bweramana,2601,Rwinyana,260105,Rwinyana,26010511,2020_Season_B,1.5730423996809435
