Province,Prov_ID,District,Distr_ID,Sector,Sector_ID,Cell,Cell_ID,Name,Village_ID,season,maize_pixels_n_sum
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyagisozi,260805,Nyamirama,26080502,2020_Season_A,245.94509803921568
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyagisozi,260805,Nyarusange,26080503,2020_Season_A,376.4980392156863
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Byimana,26080601,2020_Season_A,935.1607843137252
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Gacuriro,26080602,2020_Season_A,2399.2196078431375
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Kamaraba,26080603,2020_Season_A,1121.8392156862747
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Karama,26080604,2020_Season_A,1667.8862745098043
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Kigabiro,26080605,2020_Season_A,394.1529411764706
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Kintore,26080606,2020_Season_A,363.69411764705876
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Mutima,26080607,2020_Season_A,3545.9019607843143
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyakabungo,260806,Nyamirama,26080608,2020_Season_A,376.5333333333333
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Gahunga,26080701,2020_Season_A,37.22352941176471
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Gikoni,26080702,2020_Season_A,1232.0
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Kamaraba,26080703,2020_Season_A,816.6392156862745
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Karama,26080704,2020_Season_A,352.2862745098039
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Mukoni,26080705,2020_Season_A,1090.1529411764707
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Munini,26080706,2020_Season_A,889.6549019607842
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Nyamirambo,26080707,2020_Season_A,1044.0627450980392
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Nyarugenge,26080708,2020_Season_A,943.5803921568624
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Nyarwahi,26080709,2020_Season_A,1189.078431372549
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Ruhuha,26080710,2020_Season_A,379.0352941176471
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Rwakajuju,26080711,2020_Season_A,112.48627450980393
South/Amajyepfo,2,Ruhango,26,Ntongwe,2608,Nyarurama,260807,Rwintama,26080712,2020_Season_A,424.921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Buhoro,26090101,2020_Season_A,309.16470588235296
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Gako,26090102,2020_Season_A,55.08627450980393
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Kabeza,26090103,2020_Season_A,65.7764705882353
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Kantama,26090104,2020_Season_A,89.62352941176471
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Karambo,26090105,2020_Season_A,487.0392156862746
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Muhororo I,26090106,2020_Season_A,64.43137254901961
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Muhororo Ii,26090107,2020_Season_A,170.0705882352941
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Ntinyinshi,26090108,2020_Season_A,547.2980392156865
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Nyagasozi,26090109,2020_Season_A,191.32941176470587
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Nyangandika,26090110,2020_Season_A,191.91372549019607
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Nyarutovu,26090111,2020_Season_A,165.40392156862745
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Buhoro,260901,Rwinkuba,26090112,2020_Season_A,89.36862745098041
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Bugarura,26090201,2020_Season_A,525.3411764705883
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Busego,26090202,2020_Season_A,92.28235294117648
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Gacoko,26090203,2020_Season_A,64.48627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Gishegesha,26090204,2020_Season_A,61.28235294117648
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kabega,26090205,2020_Season_A,259.8627450980392
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kamugaru,26090206,2020_Season_A,139.1450980392157
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kamugaza,26090207,2020_Season_A,145.3607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Karehe,26090208,2020_Season_A,291.8078431372549
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kasemahundo,26090209,2020_Season_A,208.46274509803922
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kavumu,26090210,2020_Season_A,56.89019607843137
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kigabiro,26090211,2020_Season_A,90.36470588235294
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Kigarama,26090212,2020_Season_A,52.79607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Murehe,26090213,2020_Season_A,232.6509803921569
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Nyabibugu,26090214,2020_Season_A,111.88627450980393
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Nyabisindu,26090215,2020_Season_A,183.46666666666667
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Remera,26090216,2020_Season_A,135.7843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Rubazi,26090217,2020_Season_A,86.10980392156863
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Rusebeya,26090218,2020_Season_A,271.57254901960783
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Bunyogombe,260902,Rwankuba,26090219,2020_Season_A,258.9019607843137
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Gatengeri,26090301,2020_Season_A,765.0470588235293
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Gikumba,26090302,2020_Season_A,626.537254901961
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Karama,26090303,2020_Season_A,887.7137254901962
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Murambi,26090304,2020_Season_A,396.18431372549026
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Nangurugomo,26090305,2020_Season_A,472.4588235294117
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Nyarusange,26090306,2020_Season_A,737.1843137254904
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rebero,26090307,2020_Season_A,98.84705882352942
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rubiha,26090308,2020_Season_A,473.2196078431373
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Rurembo,26090309,2020_Season_A,109.42745098039218
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Ryabonyinka,26090310,2020_Season_A,368.6196078431373
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Gikoma,260903,Wimana,26090311,2020_Season_A,100.42352941176472
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bisambu,26090401,2020_Season_A,154.07843137254903
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bugari,26090402,2020_Season_A,526.8784313725491
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Bwiza,26090403,2020_Season_A,105.88627450980393
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Cyeshero,26090404,2020_Season_A,310.2352941176471
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gahama,26090405,2020_Season_A,358.4745098039215
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gaseke,26090406,2020_Season_A,270.44705882352935
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gataka,26090407,2020_Season_A,190.29803921568626
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Gitwa,26090408,2020_Season_A,295.4352941176471
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kabaja,26090409,2020_Season_A,361.7254901960784
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kaburanjwiri,26090410,2020_Season_A,377.43921568627445
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kanazi,26090411,2020_Season_A,152.3607843137255
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kibingo,26090412,2020_Season_A,356.8901960784313
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kigaga,26090413,2020_Season_A,346.8039215686274
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kirima,26090414,2020_Season_A,529.2313725490196
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Kiruhura,26090415,2020_Season_A,139.54117647058825
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Munini,26090416,2020_Season_A,135.5529411764706
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Muremera,26090417,2020_Season_A,416.0431372549019
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Nyabinyenga,26090418,2020_Season_A,556.7882352941176
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Nyinya,26090419,2020_Season_A,187.22352941176473
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Ruhuha,26090420,2020_Season_A,458.48627450980393
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Munini,260904,Rwezamenyo,26090421,2020_Season_A,522.0666666666666
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Cana,26090501,2020_Season_A,194.3764705882353
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Gaseke,26090502,2020_Season_A,150.3764705882353
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Jokoma,26090503,2020_Season_A,206.16078431372543
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kabere,26090504,2020_Season_A,179.91764705882355
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kamabare,26090505,2020_Season_A,136.56470588235294
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kinama,26090506,2020_Season_A,243.85098039215686
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Kinkene,26090507,2020_Season_A,351.09411764705874
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Musamo,26090508,2020_Season_A,208.14117647058825
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Mwali,26090509,2020_Season_A,469.478431372549
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Rwinkuba,26090510,2020_Season_A,471.69411764705876
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Rwinyege,26090511,2020_Season_A,338.52941176470586
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Ryanyiranda,26090512,2020_Season_A,297.24705882352936
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Musamo,260905,Wimana,26090513,2020_Season_A,184.89803921568623
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Bumbogo,26090601,2020_Season_A,192.82745098039217
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Butare I,26090602,2020_Season_A,306.29803921568634
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Butare Ii,26090603,2020_Season_A,442.8117647058823
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Bwangacumu,26090604,2020_Season_A,140.0313725490196
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gataka,26090605,2020_Season_A,181.76862745098032
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gatengezi,26090606,2020_Season_A,85.3529411764706
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Gutamba,26090607,2020_Season_A,236.98431372549018
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kamabano,26090608,2020_Season_A,142.6588235294118
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kigabiro,26090609,2020_Season_A,69.27843137254902
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kigimbu,26090610,2020_Season_A,289.12941176470594
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Kinama,26090611,2020_Season_A,806.5999999999999
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mabera,26090612,2020_Season_A,195.79607843137256
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mujyejuru I,26090613,2020_Season_A,42.0
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Mujyejuru Ii,26090614,2020_Season_A,15.113725490196078
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Murinzi,26090615,2020_Season_A,381.6980392156864
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ngurukizi,26090616,2020_Season_A,106.47450980392156
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ntungamo,26090617,2020_Season_A,270.4862745098039
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyabihanga,26090618,2020_Season_A,138.921568627451
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyagasozi,26090619,2020_Season_A,232.52941176470588
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyamagana,26090620,2020_Season_A,357.9490196078432
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyamugari,26090621,2020_Season_A,258.7294117647059
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyarusange I,26090622,2020_Season_A,159.4470588235294
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Nyarusange Ii,26090623,2020_Season_A,480.0784313725491
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ruhango,26090624,2020_Season_A,102.63137254901962
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Nyamagana,260906,Ruhuha,26090625,2020_Season_A,149.45490196078433
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bihome,26090701,2020_Season_A,381.2313725490197
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bugarama,26090702,2020_Season_A,830.1137254901962
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bunyogombe,26090703,2020_Season_A,580.6196078431374
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Bushenyi,26090704,2020_Season_A,457.19999999999993
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Gasharu,26090705,2020_Season_A,526.1333333333332
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Gatebe,26090706,2020_Season_A,244.7098039215686
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kabambati,26090707,2020_Season_A,265.8901960784314
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kangoga,26090708,2020_Season_A,496.62745098039227
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kavumu,26090709,2020_Season_A,1099.301960784314
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Kibiraro,26090710,2020_Season_A,350.87450980392146
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Muyange,26090711,2020_Season_A,413.25490196078437
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Mwezi,26090712,2020_Season_A,219.8666666666667
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Nyabisindu,26090713,2020_Season_A,295.5803921568628
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Ruhango,26090714,2020_Season_A,602.329411764706
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Rwinkuba,26090715,2020_Season_A,703.8980392156863
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Rwoga,260907,Rwoga,26090716,2020_Season_A,283.29019607843134
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Buterana,26090801,2020_Season_A,656.4941176470587
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Mubuga,26090802,2020_Season_A,494.41960784313744
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyamugari I,26090803,2020_Season_A,948.2823529411763
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyamugari Ii,26090804,2020_Season_A,317.12941176470594
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Nyundo,26090805,2020_Season_A,2076.9529411764706
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Ruduha I,26090806,2020_Season_A,1184.0745098039222
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Ruduha Ii,26090807,2020_Season_A,659.7294117647057
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Rugarama,26090808,2020_Season_A,768.9411764705884
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Rugondo,26090809,2020_Season_A,554.7215686274509
South/Amajyepfo,2,Ruhango,26,Ruhango,2609,Tambwe,260908,Tambwe,26090810,2020_Season_A,686.4901960784314
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Gatare,27010101,2020_Season_A,882.5960784313725
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Karama,27010102,2020_Season_A,1358.1882352941177
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Kuwimana,27010103,2020_Season_A,1642.9529411764706
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Munini,27010104,2020_Season_A,1266.0470588235294
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Biringaga,270101,Nyabisindu,27010105,2020_Season_A,1521.8980392156864
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Cyanika,27010201,2020_Season_A,390.4901960784314
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Kajeje,27010202,2020_Season_A,568.5725490196079
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Mataba,27010203,2020_Season_A,890.7450980392159
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Mbirizi,27010204,2020_Season_A,339.1450980392156
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Nyagatovu,27010205,2020_Season_A,819.4941176470586
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kigarama,270102,Rwinkuba,27010206,2020_Season_A,588.070588235294
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Buruba,27010301,2020_Season_A,1032.9803921568628
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Busozi,27010302,2020_Season_A,673.3137254901964
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Bwirika,27010303,2020_Season_A,1476.4392156862746
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Bwiza,27010304,2020_Season_A,1512.556862745098
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Kamonyi,27010305,2020_Season_A,1182.0705882352938
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Musengo,27010306,2020_Season_A,833.6235294117648
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Kivumu,270103,Takwe,27010307,2020_Season_A,1747.1529411764698
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Binunga,27010401,2020_Season_A,1554.1999999999998
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Kanyanza,27010402,2020_Season_A,1946.2431372549013
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Kigaga,27010403,2020_Season_A,2134.933333333333
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Nyagatovu,27010404,2020_Season_A,1264.8470588235296
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Makera,270104,Rwamugoroba,27010405,2020_Season_A,2201.2
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Bishike,27010501,2020_Season_A,1400.8274509803923
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Bucyeye,27010502,2020_Season_A,1265.0745098039215
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Buhoro,27010503,2020_Season_A,1034.8823529411766
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Gasovu,27010504,2020_Season_A,2554.725490196078
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Gatete,27010505,2020_Season_A,674.1921568627449
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Nyarunyinya,270105,Rusave,27010506,2020_Season_A,1641.6274509803918
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Sholi,27010601,2020_Season_A,1006.4039215686278
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Karehe,27010602,2020_Season_A,467.06274509803933
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Kibumba,27010603,2020_Season_A,1326.5411764705882
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Nyarubuye,27010604,2020_Season_A,844.0235294117648
South/Amajyepfo,2,Muhanga,27,Cyeza,2701,Shori,270106,Rubimba,27010605,2020_Season_A,644.450980392157
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Gahembe,27020101,2020_Season_A,408.8274509803923
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Gahinga,27020102,2020_Season_A,369.88235294117646
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Kabayaza,27020103,2020_Season_A,236.67058823529416
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Kirambo,27020104,2020_Season_A,202.53725490196078
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Buramba,270201,Musasa,27020105,2020_Season_A,319.5372549019608
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Buyoga,27020201,2020_Season_A,1386.3176470588235
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Gihinga,27020202,2020_Season_A,1614.5058823529412
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Karambo,27020203,2020_Season_A,1298.1333333333332
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Butare,270202,Nyirabwayi,27020204,2020_Season_A,1137.2274509803924
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kabuye,270203,Kabuga,27020301,2020_Season_A,543.7450980392157
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kabuye,270203,Peru,27020302,2020_Season_A,422.32941176470587
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Gasave,27020401,2020_Season_A,403.06274509803933
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Gasiza,27020402,2020_Season_A,460.59215686274507
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Kabuga,27020403,2020_Season_A,216.98039215686273
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Rebero,27020404,2020_Season_A,346.8156862745098
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kavumu,270204,Rukoma,27020405,2020_Season_A,222.30196078431374
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Gasharu,27020501,2020_Season_A,552.7764705882354
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kamiranzogera,27020502,2020_Season_A,437.6627450980392
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kanka,27020503,2020_Season_A,477.53725490196075
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Kibyimba,270205,Kibaya,27020504,2020_Season_A,867.5333333333334
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Kabuga,27020601,2020_Season_A,465.8588235294118
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Karambo,27020602,2020_Season_A,591.3843137254901
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Mpanga,27020603,2020_Season_A,458.1176470588236
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngarama,270206,Nzovi,27020604,2020_Season_A,76.03529411764706
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Cyambari,27020701,2020_Season_A,697.9803921568626
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Gitwa,27020702,2020_Season_A,322.8392156862745
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Nkegete,27020703,2020_Season_A,556.8705882352941
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Nyarunyinya,27020704,2020_Season_A,242.56470588235294
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Ngoma,270207,Peru,27020705,2020_Season_A,824.5921568627452
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Gakondokondo,27020801,2020_Season_A,699.5176470588235
South/Amajyepfo,2,Muhanga,27,Kabacuzi,2702,Sholi,270208,Gitwa,27020802,2020_Season_A,471.46666666666675
