Province,Prov_ID,District,Distr_ID,Sector,Sector_ID,Cell,Cell_ID,Name,Village_ID,season,area_ha_sum
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Gihanga,11010102,,2.7316883477244676
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Iterambere,11010103,,7.263142539101348
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Izuba,11010104,,1.3946368451406452
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Nyaburanga,11010105,,3.335825337201276
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Nyenyeri,11010106,,1.3889119716749008
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Ubukorikori,11010107,,4.647806394013048
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Ubumwe,11010108,,5.673003070759495
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Ubwiyunge,11010109,,1.3770790536139992
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Umucyo,11010110,,1.421266667366776
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Umurabyo,11010111,,1.120014155551686
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Umuseke,11010112,,2.509823311010625
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabahizi,110101,Vugizo,11010113,,2.9509903601343477
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabeza,110102,Akinyambo,11010201,,2.3929788329419868
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabeza,110102,Amayaga,11010202,,2.6905658855961687
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabeza,110102,Gitwa,11010203,,5.075175301738087
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabeza,110102,Ituze,11010204,,2.006704421332865
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Akabeza,110102,Mpazi,11010205,,2.640774955722579
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Amahoro,11010301,,1.7567162634247424
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Impuhwe,11010302,,2.0696844324059596
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Intsinzi,11010303,,3.255129641906132
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Kivumu,11010304,,1.5176039529119725
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Ubumwe,11010305,,2.758490635438803
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Urukundo,11010306,,1.614229929995071
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Gacyamo,110103,Ururembo,11010307,,1.4959592402828434
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Ingenzi,11010401,,3.421298556132594
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Sangwa,11010402,,2.2914798658842193
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Umubano,11010403,,2.480178624848011
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Umucyo,11010404,,2.4446749208667176
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Umuhoza,11010405,,2.656304276661585
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kigarama,110104,Umurava,11010406,,1.9671476816334443
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Akabugenewe,11010501,,1.018122645535936
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Ihuriro,11010502,,0.8763749623466939
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Isangano,11010503,,1.1942468684925762
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Isano,11010504,,2.616201329543171
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Karitasi,11010505,,0.9143322639345648
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Ubumanzi,11010506,,0.7031713991920621
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Uburezi,11010507,,2.8001492229087686
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Ubwiza,11010508,,0.9148772208150221
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Umucyo,11010509,,0.6018723729271978
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Umwembe,11010510,,1.0703668797362071
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kinyange,110105,Urugano,11010511,,1.1212127146163646
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Isangano,11010601,,2.7907810259381436
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Kanunga,11010602,,1.8048510389978765
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Kinyambo,11010603,,2.0695041780838284
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Kivumu,11010604,,4.350752344704406
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Kora,11010605,,3.1065934485371978
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Mpazi,11010606,,2.300169034737976
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Rugano,11010607,,2.9404354818994873
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Rugari,11010608,,2.062184440840179
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Gitega,1101,Kora,110106,Ubumwe,11010609,,1.71943295218075
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Bwimo,11020101,,11.547741860653685
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Gatare,11020102,,152.23259634587
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Mubuga,11020103,,101.35317410712237
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Nyakirambi,11020104,,158.61872244332497
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Nyamweru,11020105,,257.62618216836205
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nyamweru,110201,Ruhengeri,11020106,,79.81565579616318
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Bibungo,11020201,,69.79278573114051
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Bwiza,11020202,,186.25411777527253
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Gateko,11020203,,75.18322473581867
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Kagasa,11020204,,107.72528335952435
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Nyabihu,11020205,,116.80734784329542
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Rutagara I,11020206,,91.36293907687094
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Rutagara Ii,11020207,,80.00436043194856
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Nzove,110202,Ruyenzi,11020208,,239.1205785938212
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Kagaramira,11020301,,146.98296759479874
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Ngendo,11020302,,144.00831786034075
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Nyarurama,11020303,,71.84776773176276
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Nyarusange,11020304,,118.21382009973267
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Rwakivumu,11020305,,93.59499154347739
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kanyinya,1102,Taba,110203,Taba,11020306,,115.22219614626808
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Akirwanda,11030101,,36.16878143608555
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Gisenga,11030102,,57.175795657630616
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Kadobogo,11030103,,18.013836961089392
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Kagarama,11030104,,17.864157886992867
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Kibisogi,11030105,,112.60961279058456
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Muganza,11030106,,62.56666965207891
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Murama,11030107,,34.99611075174997
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Rubuye,11030108,,39.5241024245405
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Ruhango,11030109,,34.41948265444018
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Kigali,110301,Ryasharangabo,11030110,,20.446143182396927
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Agakomeye,11030201,,113.64692564614889
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Akagugu,11030202,,60.44617790508791
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Amahoro,11030203,,99.29806016197632
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Amajyambere,11030204,,56.1023471191296
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Birambo,11030205,,93.6939898594698
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Isangano,11030206,,21.659481947296715
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Kanyabami,11030207,,50.168652934945186
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Karambo,11030208,,79.48541164480207
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Mwendo,11030209,,15.208591842005074
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Ruhuha,11030210,,57.54193501548439
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Ubuzima,11030211,,21.397190899164485
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Mwendo,110302,Umutekano,11030212,,23.023883987726
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Gakoni,11030301,,80.71338067962975
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Gatare,11030302,,61.09162520032137
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Giticyinyoni,11030303,,43.84480833038925
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Kadobogo,11030304,,28.869440462305302
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Kamenge,11030305,,228.41844464827503
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Karama,11030306,,38.53053536435038
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Kiruhura,11030307,,44.9884910463692
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Nyabikoni,11030308,,39.18623157578447
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Nyabugogo,11030309,,22.25344750358731
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Nyabugogo,110303,Ruhondo,11030310,,30.881581483540522
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Misibya,11030401,,47.273777185976904
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Nyabitare,11030402,,41.32946851961618
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Ruhango,11030403,,50.763697448228335
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Ruharabuge,11030404,,39.00606781127905
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Ruriba,11030405,,88.65972046729269
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Ruzigimbogo,11030406,,56.99437369362565
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Ryamakomari,11030407,,55.49778791462601
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Ruriba,110304,Tubungo,11030408,,45.52976888223143
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Akanyamirambo,11030501,,123.60331570685457
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Akinama,11030502,,138.90110737992586
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Makaga,11030503,,49.305080196673366
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Musimba,11030504,,106.98955223339209
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Ruhogo,11030505,,45.40100127124279
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Rwesero,11030506,,78.33222836563081
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Rweza,11030507,,116.77378887777802
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kigali,1103,Rwesero,110305,Vuganyana,11030508,,109.36922016148418
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Buhoro,11040101,,7.225642204156014
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Busasamana,11040102,,3.6057891617838735
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Isimbi,11040103,,3.9472881632666623
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Ituze,11040104,,4.179237548226751
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Karama,11040105,,16.488269575805763
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Karwarugabo,11040106,,4.1888153874266445
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Kigabiro,11040107,,3.512194583764173
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Mataba,11040108,,5.448588075220458
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Munini,11040109,,5.104362136272342
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Ntaraga,11040110,,4.1553380890401295
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Nunga,11040111,,6.159352122721948
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Rurama,11040112,,4.423530932312029
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Rutunga,11040113,,4.768157956976775
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kamuhoza,110401,Tetero,11040114,,4.754919060166305
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Akamahoro,11040201,,2.9176912968893673
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Akishinge,11040202,,3.2677658323310435
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Akishuri,11040203,,6.171297019695216
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Amahumbezi,11040204,,2.56209843072031
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Inganzo,11040205,,6.154963755340583
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Kigarama,11040206,,2.488168778112077
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Mpazi,11040207,,5.011021011651738
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Mugina,11040208,,23.814334954352425
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Ubumwe,11040209,,3.9815245705338884
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Ubusabane,11040210,,4.070170490058454
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Umubano,11040211,,4.4261488869491235
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Umurinzi,11040212,,8.403125091926714
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Katabaro,110402,Uruyange,11040213,,2.1064054720321392
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Akabeza,11040301,,11.708724631413451
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Amahoro,11040302,,8.277941241945753
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Birama,11040303,,15.000551394141661
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Buhoro,11040304,,5.115140269006472
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Bwiza,11040305,,2.4122581363872495
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Byimana,11040306,,2.957061518928678
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Gakaraza,11040307,,5.853836646186993
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Gaseke,11040308,,2.622099416934746
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Ihuriro,11040309,,3.083085521715958
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Inkurunziza,11040310,,3.6658052809382498
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Karambi,11040311,,1.8383726008366605
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Kigina,11040312,,2.688431560597144
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Kimisagara,11040313,,6.90715479782698
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Kove,11040314,,2.5125425989397843
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Muganza,11040315,,50.48548827432383
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Nyabugogo,11040316,,11.839702082313075
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Nyagakoki,11040317,,1.9063873414372474
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Nyakabingo,11040318,,2.274095235775221
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Nyamabuye,11040319,,20.914009857865906
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Sangwa,11040320,,12.72108256567261
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Kimisagara,1104,Kimisagara,110403,Sano,11040321,,3.0890062800029705
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Kamatamu,11050101,,47.342332830921535
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Kankuba,11050102,,41.75108993243956
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Karukina,11050103,,184.1876229773918
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Musave,11050104,,160.55613417770653
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Nyarumanga,11050105,,126.83367262443689
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kankuba,110501,Rugendabari,11050106,,118.6610165918082
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Ayabatanga,11050201,,58.69298431358759
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Kankurimba,11050202,,135.4837528104837
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Kavumu,11050203,,125.14524949395219
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Mubura,11050204,,200.7462185405526
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Murondo,11050205,,202.3156625839717
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Nyakabingo,11050206,,147.43022155408767
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Kavumu,110502,Nyarubuye,11050207,,139.11157701881052
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Burema,11050301,,184.03646977001443
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Gahombo,11050302,,47.40743784693085
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Kabeza,11050303,,90.63399184702311
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageragere,1105,Mwendo,110503,Karambi,11050304,,129.85792426727383
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Kwisanga,11050305,,160.65211986298468
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Mageragere,11050306,,114.04935105526933
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Mataba,11050307,,44.1530008063555
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Mataba,110503,Rushubi,11050308,,331.7273361014939
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Akanakamageragere,11050401,,159.05560720584944
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Gatovu,11050402,,77.37749618072155
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Nyabitare,11050403,,144.0192710144943
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Nyarubande,11050404,,168.76831875242425
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Rubungo,11050405,,142.37404731785722
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Ntungamo,110504,Rwindonyi,11050406,,81.61286477370281
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Akabungo,11050501,,32.10113155560942
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Akamashinge,11050502,,156.6159517344856
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Maya,11050503,,176.78746501974737
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Nyarufunzo,11050504,,61.71726065789341
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Nyarurama,11050505,,111.54109639396471
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarufunzo,110505,Rubete,11050506,,134.53620982944636
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarurenzi,110506,Amahoro,11050601,,98.61598597896223
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarurenzi,110506,Ayabaramba,11050602,,159.53476083309255
Kigali Town/Umujyi wa Kigali,1,Nyarugenge,11,Mageregere,1105,Nyarurenzi,110506,Gikuyu,11050603,,90.24308832192688
